delta1,alpha2,kappa,B0,alpha1,alpha3,grid_shape,t_end,dt,scheme,bc,error,run_status,error_message,solver_exit_code,P_max,P_max_time,P_final,wall_time_s,C0,A,log10_A,P_valid
-0.8367346938775511,-0.5641025641025643,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,6.822316257885424e-10,50.0,6.822316257885424e-10,0.94,6.8223e-02,1.091573e-04,-3.9619,true
-0.8367346938775511,-0.5,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,8.0250958443073e-11,50.0,8.0250958443073e-11,0.98,8.0251e-03,1.284018e-05,-4.8914,true
-0.7959183673469388,-3.0,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=2.315e+00 predicts growth factor 1.90e+50 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=2.315e+00 predicts growth factor 1.90e+50 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,,,,,false
-0.7959183673469388,-2.935897435897436,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=5.997e+00 predicts growth factor 1.69e+130 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=5.997e+00 predicts growth factor 1.69e+130 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,,,,,false
-0.7959183673469388,-2.871794871794872,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=3.100e+00 predicts growth factor 2.09e+67 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=3.100e+00 predicts growth factor 2.09e+67 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,,,,,false
-0.7959183673469388,-2.8076923076923075,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=2.319e+00 predicts growth factor 2.26e+50 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=2.319e+00 predicts growth factor 2.26e+50 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,,,,,false
-0.7959183673469388,-2.7435897435897436,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=1.013e+01 predicts growth factor 9.75e+219 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=1.013e+01 predicts growth factor 9.75e+219 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,,,,,false
-0.7959183673469388,-2.6794871794871797,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=3.074e+00 predicts growth factor 5.60e+66 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=3.074e+00 predicts growth factor 5.60e+66 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,,,,,false
-0.7959183673469388,-2.6153846153846154,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=2.185e+00 predicts growth factor 2.78e+47 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=2.185e+00 predicts growth factor 2.78e+47 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,,,,,false
-0.7959183673469388,-2.551282051282051,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=7.683e+00 predicts growth factor 6.70e+166 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=7.683e+00 predicts growth factor 6.70e+166 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,,,,,false
-0.7959183673469388,-2.4871794871794872,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=2.645e+00 predicts growth factor 2.66e+57 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=2.645e+00 predicts growth factor 2.66e+57 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,,,,,false
-0.7959183673469388,-2.4230769230769234,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=1.891e+00 predicts growth factor 1.17e+41 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=1.891e+00 predicts growth factor 1.17e+41 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,,,,,false
-0.7959183673469388,-2.358974358974359,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=3.546e+00 predicts growth factor 1.02e+77 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=3.546e+00 predicts growth factor 1.02e+77 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,,,,,false
-0.7959183673469388,-2.2948717948717947,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=1.988e+00 predicts growth factor 1.48e+43 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=1.988e+00 predicts growth factor 1.48e+43 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,,,,,false
-0.7959183673469388,-2.230769230769231,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=5.559e+00 predicts growth factor 5.05e+120 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=5.559e+00 predicts growth factor 5.05e+120 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,,,,,false
-0.7959183673469388,-2.166666666666667,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=1.946e+00 predicts growth factor 1.78e+42 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=1.946e+00 predicts growth factor 1.78e+42 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,,,,,false
-0.7959183673469388,-2.1025641025641026,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=5.200e+00 predicts growth factor 8.25e+112 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=5.200e+00 predicts growth factor 8.25e+112 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,,,,,false
-0.7959183673469388,-2.0384615384615383,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=1.651e+00 predicts growth factor 7.27e+35 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=1.651e+00 predicts growth factor 7.27e+35 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,,,,,false
-0.7959183673469388,-1.9743589743589745,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=2.289e+00 predicts growth factor 5.13e+49 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=2.289e+00 predicts growth factor 5.13e+49 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,,,,,false
-0.7959183673469388,-1.9102564102564104,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=1.196e+00 predicts growth factor 9.39e+25 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=1.196e+00 predicts growth factor 9.39e+25 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,,,,,false
-0.7959183673469388,-1.8461538461538463,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=1.126e+00 predicts growth factor 2.85e+24 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=1.126e+00 predicts growth factor 2.85e+24 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,,,,,false
-0.7959183673469388,-1.7820512820512822,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=1.593e+00 predicts growth factor 3.83e+34 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=1.593e+00 predicts growth factor 3.83e+34 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,,,,,false
-0.7959183673469388,-1.717948717948718,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=5.160e-01 predicts growth factor 1.60e+11 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=5.160e-01 predicts growth factor 1.60e+11 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,,,,,false
-0.7959183673469388,-1.653846153846154,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=4.635e-01 predicts growth factor 1.16e+10 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=4.635e-01 predicts growth factor 1.16e+10 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,,,,,false
-0.7959183673469388,-1.5897435897435899,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=3.882e-01 predicts growth factor 2.69e+08 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=3.882e-01 predicts growth factor 2.69e+08 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,,,,,false
-0.7959183673469388,-1.5256410256410258,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=3.977e-01 predicts growth factor 4.33e+08 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=3.977e-01 predicts growth factor 4.33e+08 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,,,,,false
-0.7959183673469388,-1.4615384615384617,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=3.955e-01 predicts growth factor 3.87e+08 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=3.955e-01 predicts growth factor 3.87e+08 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,,,,,false
-0.7959183673469388,-1.3974358974358976,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=3.827e-01 predicts growth factor 2.04e+08 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=3.827e-01 predicts growth factor 2.04e+08 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,,,,,false
-0.7959183673469388,-1.3333333333333335,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,939.690690130622,50.0,939.690690130622,2.44,9.3969e+10,,,false
-0.7959183673469388,-1.2692307692307694,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,42.32474887306519,50.0,42.32474887306519,3.52,4.2325e+09,,,false
-0.7959183673469388,-1.2051282051282053,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,2.1586041512632863,50.0,2.1586041512632863,1.91,2.1586e+08,,,false
-0.7959183673469388,-1.1410256410256412,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,0.12163454922517554,50.0,0.12163454922517554,1.28,1.2163e+07,,,false
-0.7959183673469388,-1.076923076923077,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,0.007435356790281552,50.0,0.007435356790281552,1.08,7.4354e+05,1.189660e+03,3.0754,true
-0.7959183673469388,-1.012820512820513,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,0.00048619666300832336,50.0,0.00048619666300832336,1.24,4.8620e+04,7.779163e+01,1.8909,true
-0.7959183673469388,-0.9487179487179489,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,3.363889995121114e-05,50.0,3.363889995121114e-05,1.25,3.3639e+03,5.382235e+00,0.7310,true
-0.7959183673469388,-0.884615384615385,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,2.442079453751277e-06,50.0,2.442079453751277e-06,2.04,2.4421e+02,3.907335e-01,-0.4081,true
-0.7959183673469388,-0.8205128205128207,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,1.8498992201350004e-07,50.0,1.8498992201350004e-07,1.05,1.8499e+01,2.959845e-02,-1.5287,true
-0.7959183673469388,-0.7564102564102564,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,1.4614836837822206e-08,50.0,1.4614836837822206e-08,1.27,1.4615e+00,2.338379e-03,-2.6311,true
-0.7959183673469388,-0.6923076923076925,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,1.2203495260563908e-09,50.0,1.2203495260563908e-09,1.3,1.2203e-01,1.952563e-04,-3.7094,true
-0.7959183673469388,-0.6282051282051286,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,1.121006005888571e-10,50.0,1.121006005888571e-10,1.15,1.1210e-02,1.793613e-05,-4.7463,true
-0.7959183673469388,-0.5641025641025643,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,1.075858356391959e-11,50.0,1.075858356391959e-11,1.87,1.0759e-03,1.721377e-06,-5.7641,true
-0.7959183673469388,-0.5,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,,success,,0,2.3975116783254177e-13,50.0,2.3975116783254177e-13,1.17,2.3975e-05,3.836027e-08,-7.4161,true
-0.7551020408163265,-3.0,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=4.612e+00 predicts growth factor 1.40e+100 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=4.612e+00 predicts growth factor 1.40e+100 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,,,,,false
-0.7551020408163265,-2.935897435897436,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=2.936e+00 predicts growth factor 5.67e+63 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=2.936e+00 predicts growth factor 5.67e+63 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,,,,,false
-0.7551020408163265,-2.871794871794872,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=2.291e+00 predicts growth factor 5.66e+49 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=2.291e+00 predicts growth factor 5.66e+49 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,,,,,false
-0.7551020408163265,-2.8076923076923075,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=4.985e+00 predicts growth factor 1.77e+108 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=4.985e+00 predicts growth factor 1.77e+108 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,,,,,false
-0.7551020408163265,-2.7435897435897436,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=2.814e+00 predicts growth factor 1.26e+61 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=2.814e+00 predicts growth factor 1.26e+61 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,,,,,false
-0.7551020408163265,-2.6794871794871797,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=2.134e+00 predicts growth factor 2.18e+46 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=2.134e+00 predicts growth factor 2.18e+46 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,,,,,false
-0.7551020408163265,-2.6153846153846154,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=4.188e+00 predicts growth factor 8.92e+90 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=4.188e+00 predicts growth factor 8.92e+90 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,,,,,false
-0.7551020408163265,-2.551282051282051,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=2.437e+00 predicts growth factor 8.46e+52 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=2.437e+00 predicts growth factor 8.46e+52 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,,,,,false
-0.7551020408163265,-2.4871794871794872,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=1.858e+00 predicts growth factor 2.23e+40 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=1.858e+00 predicts growth factor 2.23e+40 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,,,,,false
-0.7551020408163265,-2.4230769230769234,1.0,0.0001,0.0,1.0,256,50.0,auto,auto,periodic,"Simulation diverged at t=0: eigenvalue Re(λ)=2.870e+00 predicts growth factor 2.11e+62 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",diverged,"Simulation diverged at t=0: eigenvalue Re(λ)=2.870e+00 predicts growth factor 2.11e+62 over Δt=50.0, exceeding threshold 1e+08. The system is physically unstable.",-1,,,,,,,,false
